Date,Open,High,Low,Close,Adj Close,Volume
2016-05-13,31.622391,31.736242,31.442125,31.489565,25.607658,21622494
2016-05-16,31.242884,31.717268,31.129032,31.669828,25.754248,23239224
2016-05-17,31.565466,31.631880,31.233397,31.337761,25.484213,33175177
2016-05-18,31.318787,31.669828,31.280834,31.470589,25.592226,21034889
2016-05-19,31.461102,31.717268,31.271347,31.669828,25.754248,28095740
2016-05-20,31.764706,32.163189,31.736242,32.011387,26.032007,36437939
2016-05-23,32.096775,32.172676,31.925997,31.944971,25.978001,25126833
2016-05-24,31.963947,32.428844,31.963947,32.352940,26.309767,29890808
2016-05-25,32.371918,32.637569,32.324478,32.590134,26.502651,22152761
2016-05-26,32.504745,32.874763,32.504745,32.666035,26.564379,26656292
2016-05-27,32.618595,32.969639,32.618595,32.836811,26.703260,21569056
2016-05-31,32.893738,32.969639,32.618595,32.922199,26.772697,34547274
2016-06-01,32.922199,33.149906,32.846298,32.969639,26.811274,24361207
2016-06-02,32.912712,33.197342,32.751423,33.083492,26.903860,31807717
2016-06-03,33.083492,33.092979,32.685009,32.912712,26.764977,28377580
2016-06-06,32.922199,33.197342,32.846298,33.140415,26.950157,21526791
2016-06-07,33.055027,33.197342,32.969639,33.055027,26.880711,24776905
2016-06-08,32.988613,33.519924,32.893738,33.444023,27.197046,23703195
2016-06-09,33.254269,33.681213,33.235294,33.500950,27.243341,25440187
2016-06-10,33.311195,33.576851,33.225807,33.481972,27.227911,21645366
2016-06-13,33.225807,33.349148,32.922199,32.960152,26.803553,31296000
2016-06-14,32.827324,33.235294,32.808350,33.197342,26.996445,33410430
2016-06-15,33.216320,33.387096,32.874763,33.007591,26.842138,21372696
2016-06-16,32.903225,33.007591,32.656548,32.969639,26.811274,23540563
2016-06-17,32.998100,33.026566,32.314991,32.466793,26.402351,35423464
2016-06-20,32.713470,32.922199,32.428844,32.732449,26.618385,23814919
2016-06-21,32.741936,33.092979,32.741936,32.969639,26.811274,26725962
2016-06-22,32.960152,33.159393,32.647060,32.703983,26.595240,26515583
2016-06-23,32.922199,32.960152,32.542694,32.817837,26.687822,25111339
2016-06-24,32.068310,32.685009,32.011387,32.229603,26.209467,46376211
2016-06-27,32.068310,32.239090,31.812143,32.068310,26.078304,31359662
2016-06-28,32.400379,32.703983,32.182163,32.675522,26.572090,25068547
2016-06-29,32.846298,33.349148,32.798862,33.216320,27.011873,26206761
2016-06-30,33.339657,33.462997,33.149906,33.406071,27.166182,28451465
2016-07-01,33.349148,33.823528,33.320683,33.747627,27.443939,20371290
2016-07-05,33.719166,34.079697,33.633778,33.975330,27.629114,21972843
2016-07-06,33.984821,34.060722,33.567364,34.022770,27.667686,27226928
2016-07-07,33.956356,34.089184,33.738140,33.937382,27.598251,19081089
2016-07-08,34.041744,34.335861,33.870968,34.269451,27.868288,18752873
2016-07-11,34.222012,34.487667,34.184059,34.297913,27.891430,17406915
2016-07-12,34.297913,34.440228,34.184059,34.383301,27.960878,17066368
2016-07-13,34.421253,34.563568,34.354839,34.449715,28.014891,14611497
2016-07-14,34.620495,35.066414,34.392788,35.028461,28.485533,29155116
2016-07-15,35.075901,35.284630,34.753323,34.886147,28.369795,26445387
2016-07-18,34.810246,35.094875,34.677418,34.762810,28.269497,17827567
2016-07-19,34.791271,34.981026,34.677418,34.762810,28.269497,17614975
2016-07-20,35.009487,35.037952,34.800758,34.800758,28.300360,12937112
2016-07-21,34.791271,34.933586,34.648956,34.829224,28.323503,13772091
2016-07-22,34.914612,34.952560,34.800758,34.857685,28.346655,14209501
2016-07-25,34.914612,34.952560,34.639469,34.895638,28.377512,12833293
2016-07-26,34.943073,34.981026,34.772297,34.943073,28.416088,12773953
2016-07-27,34.867172,35.028461,34.772297,34.962048,28.431524,15877456
2016-07-28,34.990513,35.018974,34.629982,34.791271,28.292645,17134878
2016-07-29,34.800758,35.056927,34.772297,35.000000,28.462379,22675545
2016-08-01,35.123341,35.474384,35.085388,35.398483,28.786432,29911044
2016-08-02,34.876659,34.933586,34.278938,34.525616,28.076612,34914488
2016-08-03,34.070210,34.108158,33.263756,33.481972,27.454243,44941190
2016-08-04,33.681213,33.700191,33.349148,33.349148,27.345335,26482593
2016-08-05,33.548386,33.709679,33.415562,33.624287,27.570930,28665006
2016-08-08,33.472485,33.472485,32.931690,33.140415,27.174177,32189687
2016-08-09,33.197342,33.491463,33.111954,33.282730,27.290865,18054388
2016-08-10,33.368122,33.377609,33.121441,33.330170,27.329767,14887328
2016-08-11,33.330170,33.472485,33.301708,33.349148,27.345335,14106841
2016-08-12,33.282730,33.311195,32.969639,33.187855,27.213068,15840777
2016-08-15,33.254269,33.368122,33.140415,33.311195,27.314211,13021116
2016-08-16,33.149906,33.282730,32.988613,33.007591,27.065264,15944174
2016-08-17,32.969639,33.349148,32.969639,33.339657,27.337547,17961109
2016-08-18,33.339657,33.548386,33.197342,33.387096,27.376444,17002390
2016-08-19,33.263756,33.320683,33.045540,33.187855,27.213068,20624777
2016-08-22,33.017078,33.472485,32.979126,33.055027,27.104156,27448690
2016-08-23,33.206833,33.462997,33.121441,33.292221,27.298651,17873627
2016-08-24,33.425049,33.567364,32.979126,33.036053,27.088602,23755157
2016-08-25,32.979126,33.387096,32.884251,32.988613,27.049700,19083092
2016-08-26,33.017078,33.301708,32.884251,33.036053,27.088602,19785688
2016-08-29,33.149906,33.368122,33.036053,33.311195,27.314211,15941645
2016-08-30,33.311195,33.377609,33.064514,33.092979,27.135279,15274779
2016-08-31,33.074005,33.149906,32.836811,33.017078,27.073040,21919616
2016-09-01,32.950665,33.149906,32.836811,32.903225,26.979687,16780945
2016-09-02,32.998100,33.055027,32.836811,32.988613,27.049700,15215333
2016-09-06,33.092979,33.197342,32.969639,32.988613,27.049700,17882059
2016-09-07,32.941177,33.102467,32.903225,33.055027,27.104156,15615537
2016-09-08,32.931690,33.026566,32.846298,32.941177,27.010807,19216212
2016-09-09,32.779884,32.817837,32.343452,32.352940,26.528469,23595055
2016-09-12,32.258064,32.950665,32.201138,32.874763,26.956347,20472685
2016-09-13,32.675522,32.675522,32.115749,32.296017,26.481791,21878510
2016-09-14,32.371918,32.590134,32.125237,32.201138,26.403994,19924921
2016-09-15,32.153702,32.571156,31.831120,32.390892,26.559587,21890104
2016-09-16,32.438332,32.466793,32.096775,32.201138,26.403994,26998737
2016-09-19,32.248577,32.286530,31.869070,31.925997,26.178385,18489584
2016-09-20,32.106262,32.201138,31.878557,32.077801,26.302864,14875313
2016-09-21,32.163189,32.571156,32.011387,32.523720,26.668501,16397500
2016-09-22,32.571156,32.666035,32.324478,32.400379,26.567366,17641220
2016-09-23,32.409866,32.609108,32.267551,32.504745,26.652945,13635703
2016-09-26,32.182163,32.267551,31.707781,31.916510,26.170605,31119982
2016-09-27,32.049335,32.144215,31.764706,32.096775,26.318417,16453572
2016-09-28,32.115749,32.258064,31.963947,32.248577,26.442894,15080421
2016-09-29,32.201138,32.324478,31.593927,31.612904,25.921659,26396376
2016-09-30,31.726755,32.277039,31.688805,32.134724,26.349537,30138076
2016-10-03,32.001900,32.001900,31.669828,31.954458,26.201723,18862384
2016-10-04,31.888046,32.172676,31.793169,31.992411,26.232845,22029759
2016-10-05,32.001900,32.239090,31.954458,32.163189,26.372877,14698346
2016-10-06,32.049335,32.068310,31.755219,31.925997,26.178385,16809824
2016-10-07,31.973434,32.258064,31.707781,31.840607,26.108368,15619964
2016-10-10,31.925997,32.106262,31.850096,31.888046,26.147268,17268420
2016-10-11,31.840607,31.850096,31.252373,31.432638,25.773848,18268033
2016-10-12,31.442125,31.537003,31.252373,31.375711,25.727169,15956295
2016-10-13,30.901327,31.214420,30.853889,31.081594,25.485996,25488144
2016-10-14,31.053131,31.214420,30.986717,30.986717,25.408207,16410042
2016-10-17,30.910816,31.034157,30.815939,30.834915,25.283731,17837369
2016-10-18,31.062618,31.185959,30.939280,31.015181,25.431543,15624074
2016-10-19,31.072105,31.166983,30.825426,30.929790,25.361528,17247445
2016-10-20,30.825426,31.062618,30.825426,30.872866,25.314846,20334190
2016-10-21,30.759012,30.787476,30.531309,30.531309,25.034786,19852090
2016-10-24,30.645161,30.702087,30.407970,30.483871,24.995890,20644066
2016-10-25,30.379507,30.711575,30.351044,30.626186,25.112585,20380249
2016-10-26,30.626186,30.929790,30.502846,30.740038,25.205935,18026246
2016-10-27,30.910816,31.129032,30.711575,30.815939,25.268173,19238662
2016-10-28,30.853889,30.891842,30.246679,30.294119,24.840292,30048170
2016-10-31,30.398481,30.398481,29.990513,30.085388,24.669138,37890668
2016-11-01,29.354839,30.094877,29.174574,29.478178,24.171247,57285005
2016-11-02,29.402277,29.449715,28.804554,29.060720,23.828941,38033063
2016-11-03,29.127134,29.127134,28.301708,28.358635,23.253252,38290977
2016-11-04,28.377609,28.814041,28.368120,28.462997,23.338827,36919723
2016-11-07,28.681213,28.880455,28.538898,28.823528,23.634455,32544885
2016-11-08,28.586338,28.889942,28.425047,28.462997,23.571596,37365670
2016-11-09,31.318787,31.660341,29.886148,30.474382,25.237324,125166505
2016-11-10,31.612904,32.096775,31.166983,31.774195,26.313761,70908061
2016-11-11,31.518026,31.631880,30.540796,30.920303,25.606611,37736994
2016-11-14,31.166983,31.214420,30.483871,30.721064,25.441614,32219094
2016-11-15,31.081594,31.081594,30.246679,30.578749,25.323753,31213472
2016-11-16,30.550285,30.673624,30.294119,30.322580,25.111610,23864246
2016-11-17,30.370020,30.474382,30.056927,30.104364,24.930897,27502549
2016-11-18,30.313093,30.313093,29.829222,29.867172,24.734459,25460846
2016-11-21,29.895636,30.066414,29.876659,29.952562,24.805180,23053931
2016-11-22,30.294119,30.351044,29.459204,29.724857,24.616604,27862279
2016-11-23,29.582542,29.838711,29.060720,29.810247,24.687323,22399924
2016-11-25,29.981026,30.113852,29.933586,30.066414,24.899464,11017357
2016-11-28,30.066414,30.208729,29.886148,29.924099,24.781609,18692901
2016-11-29,30.218216,30.332067,29.990513,30.284630,25.080177,22810879
2016-11-30,30.341557,30.711575,30.123341,30.493359,25.253036,40599553
2016-12-01,30.597723,30.597723,29.791271,29.848198,24.718752,32259146
2016-12-02,29.924099,30.104364,29.753321,30.009487,24.852320,20034221
2016-12-05,30.113852,30.142315,29.781784,29.971537,24.820889,20342516
2016-12-06,30.028463,30.075901,29.819735,29.943073,24.797323,18662967
2016-12-07,29.724857,29.724857,29.041746,29.592030,24.506601,46432600
2016-12-08,29.259962,29.506641,28.946869,29.354839,24.310171,37409622
2016-12-09,29.516129,30.284630,29.497154,30.075901,24.907318,30935743
2016-12-12,30.075901,30.977230,30.037951,30.740038,25.457325,33997508
2016-12-13,31.129032,31.195446,30.891842,31.148008,25.795185,30313356
2016-12-14,31.233397,31.593927,30.967743,31.138519,25.787319,38309843
2016-12-15,30.958254,31.271347,30.929790,31.072105,25.732328,22004463
2016-12-16,31.195446,31.252373,30.853889,31.157495,25.803040,39615012
2016-12-19,31.081594,31.280834,31.043644,31.148008,25.795185,26276958
2016-12-20,31.100569,31.195446,30.901327,31.166983,25.810898,26428312
2016-12-21,31.053131,31.242884,30.673624,30.740038,25.457325,19751644
2016-12-22,30.635674,30.768501,30.407970,30.683111,25.410181,19618418
2016-12-23,30.749525,30.891842,30.702087,30.815939,25.520182,11387943
2016-12-27,30.901327,31.043644,30.815939,30.863379,25.559465,11826302
2016-12-28,30.834915,31.015181,30.683111,30.692600,25.418036,14691495
2016-12-29,30.730551,30.948767,30.711575,30.825426,25.528040,14827250
2016-12-30,30.683111,30.929790,30.654650,30.815939,25.520182,19885396
2017-01-03,31.024668,31.309298,30.920303,31.309298,25.928759,23391844
2017-01-04,31.432638,31.641365,31.337761,31.584440,26.156616,22753963
2017-01-05,31.660341,31.963947,31.423149,31.888046,26.408049,21083584
2017-01-06,31.935484,31.973434,31.631880,31.764706,26.305899,18418228
2017-01-09,31.717268,31.944971,31.669828,31.755219,26.298048,21559886
2017-01-10,31.869070,31.935484,31.612904,31.726755,26.274471,20444754
2017-01-11,31.660341,31.821632,30.740038,31.148008,25.795185,42623128
2017-01-12,30.863379,30.948767,30.645161,30.929790,25.614468,33475989
2017-01-13,30.996204,31.100569,30.673624,30.853889,25.551613,21386925
2017-01-17,30.692600,30.721064,30.151802,30.417458,25.190178,33838143
2017-01-18,30.445921,30.626186,30.313093,30.388994,25.166605,22629064
2017-01-19,30.417458,30.445921,29.914612,30.075901,24.907318,27555881
2017-01-20,30.094877,30.474382,30.037951,30.142315,24.962322,31788324
2017-01-23,30.056927,30.189753,29.829222,29.848198,24.718752,26098094
2017-01-24,29.791271,29.848198,29.316889,29.554079,24.475174,31225172
2017-01-25,29.753321,29.905123,29.506641,29.686907,24.585173,33905283
2017-01-26,29.791271,29.857685,29.601519,29.677420,24.577318,28653517
2017-01-27,29.857685,29.924099,29.658443,29.810247,24.687323,25353654
2017-01-30,29.857685,29.886148,29.468691,29.705881,24.600887,28947899
2017-01-31,29.421251,30.294119,29.345350,30.104364,24.930897,39472300
2017-02-01,29.895636,30.066414,29.658443,30.047438,25.137260,30031938
2017-02-02,29.857685,30.104364,29.715370,30.104364,25.184887,24634404
2017-02-03,30.407970,30.588236,30.284630,30.445921,25.470627,37935252
2017-02-06,30.360531,30.673624,30.303604,30.578749,25.581745,25859258
2017-02-07,30.664137,30.692600,30.303604,30.436434,25.462690,24781648
2017-02-08,30.284630,30.692600,30.284630,30.493359,25.510311,20194745
2017-02-09,30.493359,30.872866,30.493359,30.721064,25.700804,25102380
2017-02-10,30.749525,30.787476,30.578749,30.692600,25.676991,23090189
2017-02-13,30.777988,31.015181,30.777988,30.939280,25.883362,21733585
2017-02-14,30.863379,31.091082,30.692600,31.072105,25.994488,24205532
2017-02-15,31.100569,31.859583,31.015181,31.793169,26.597715,48035523
2017-02-16,31.736242,32.153702,31.518026,31.897533,26.685022,40402244
2017-02-17,31.869070,32.153702,31.812143,31.897533,26.685022,36882306
2017-02-21,31.850096,32.068310,31.764706,31.897533,26.685022,25391598
2017-02-22,31.850096,32.020874,31.546490,31.869070,26.661215,28676494
2017-02-23,31.973434,32.371918,31.859583,32.314991,27.034262,32122863
2017-02-24,32.419353,32.590134,32.248577,32.504745,27.193010,26046448
2017-02-27,32.476280,32.694496,32.409866,32.523720,27.208881,23009136
2017-02-28,32.352940,32.504745,32.172676,32.371918,27.081890,28964658
2017-03-01,32.514233,32.760910,32.305504,32.656548,27.320002,34034925
2017-03-02,32.694496,32.969639,32.656548,32.741936,27.391439,26952993
2017-03-03,32.741936,32.874763,32.599621,32.751423,27.399374,19800760
2017-03-06,32.571156,32.703983,32.333965,32.590134,27.264442,19174263
2017-03-07,32.134724,32.447819,32.020874,32.248577,26.978699,30783335
2017-03-08,32.172676,32.352940,31.992411,32.172676,26.915205,23870360
2017-03-09,32.144215,32.390892,32.049335,32.305504,27.026327,20199594
2017-03-10,32.390892,32.561668,32.258064,32.362431,27.073948,20214666
2017-03-13,32.390892,32.400379,32.172676,32.362431,27.073948,19988056
2017-03-14,32.277039,32.571156,32.239090,32.466793,27.161259,15563469
2017-03-15,32.466793,32.922199,32.428844,32.855785,27.486683,24279839
2017-03-16,32.798862,32.855785,32.495255,32.666035,27.327942,21816219
2017-03-17,32.694496,32.808350,32.514233,32.561668,27.240629,45736117
2017-03-20,32.637569,32.732449,32.561668,32.618595,27.288250,18435514
2017-03-21,32.713470,32.836811,32.428844,32.495255,27.185068,33083479
2017-03-22,32.542694,32.770397,32.248577,32.703983,27.359690,27528267
2017-03-23,32.561668,32.789375,32.476280,32.533207,27.216822,21378704
2017-03-24,32.514233,32.514233,32.201138,32.258064,26.986639,28583110
2017-03-27,32.011387,32.552181,32.011387,32.428844,27.129511,18852055
2017-03-28,32.314991,32.504745,32.229603,32.409866,27.113636,19327725
2017-03-29,32.409866,32.685009,32.362431,32.571156,27.248564,18214174
2017-03-30,32.438332,32.675522,32.400379,32.590134,27.264442,15803465
2017-03-31,32.457306,32.618595,32.409866,32.457306,27.153322,19616837
2017-04-03,32.362431,32.590134,32.352940,32.485767,27.177134,19064752
2017-04-04,32.428844,32.732449,32.305504,32.580647,27.256508,20324177
2017-04-05,32.571156,32.751423,32.400379,32.438332,27.137447,20321225
2017-04-06,32.390892,32.590134,32.314991,32.362431,27.073948,17164706
2017-04-07,32.343452,32.495255,32.296017,32.352940,27.066011,14728069
2017-04-10,32.381405,32.466793,32.229603,32.296017,27.018391,16852722
2017-04-11,32.277039,32.333965,32.011387,32.191650,26.931080,20155642
2017-04-12,32.144215,32.248577,31.982922,32.182163,26.923143,26022628
2017-04-13,32.144215,32.277039,32.087288,32.144215,26.891396,13560553
2017-04-17,32.163189,32.305504,32.087288,32.258064,26.986639,15963462
2017-04-18,32.030361,32.144215,31.935484,32.106262,26.859646,22293365
2017-04-19,32.115749,32.172676,31.831120,31.888046,26.677088,25204302
2017-04-20,31.907021,32.134724,31.764706,32.011387,26.780270,19339319
2017-04-21,31.916510,32.001900,31.755219,31.916510,26.700897,25552227
2017-04-24,32.239090,32.286530,31.925997,32.011387,26.780270,22438501
2017-04-25,32.087288,32.220116,31.982922,32.030361,26.796144,19756176
2017-04-26,32.125237,32.286530,32.115749,32.115749,26.867582,20884483
2017-04-27,32.220116,32.277039,32.039848,32.125237,26.875517,15633139
2017-04-28,32.144215,32.201138,32.020874,32.182163,26.923143,16842077
2017-05-01,32.153702,32.248577,32.039848,32.049335,26.812023,23910833
2017-05-02,31.859583,31.992411,31.195446,31.888046,26.677088,42965678
2017-05-03,31.764706,31.869070,31.593927,31.755219,26.565968,26155748
2017-05-04,31.726755,31.869070,31.612904,31.736242,26.550089,26897869
2017-05-05,31.726755,31.764706,31.527514,31.764706,26.573898,22999966
2017-05-08,31.688805,31.897533,31.641365,31.736242,26.550089,24781543
2017-05-09,31.736242,31.869070,31.641365,31.669828,26.494530,18028248
2017-05-10,31.309298,31.423149,31.214420,31.337761,26.470486,34829852
2017-05-11,31.299810,31.442125,31.166983,31.347248,26.478500,26421567
2017-05-12,31.204933,31.375711,31.204933,31.318787,26.454460,18589187
2017-05-15,31.280834,31.480076,31.119545,31.423149,26.542618,20530444
2017-05-16,30.891842,31.119545,30.730551,30.929790,26.125881,42437834
2017-05-17,30.929790,30.929790,30.559772,30.578749,25.829361,29931281
2017-05-18,30.550285,30.759012,30.426945,30.569260,25.821348,24874822
2017-05-19,30.645161,30.796965,30.540796,30.796965,26.013685,29885432
2017-05-22,30.834915,30.834915,30.474382,30.474382,25.741205,26725962
2017-05-23,30.474382,30.626186,30.436434,30.493359,25.757233,18517410
2017-05-24,30.521822,30.626186,30.332067,30.407970,25.685110,23576821
2017-05-25,30.417458,30.550285,30.332067,30.512335,25.773266,18227244
2017-05-26,30.531309,30.635674,30.455408,30.493359,25.757233,12330746
2017-05-30,30.417458,30.654650,30.379507,30.483871,25.749222,16913643
2017-05-31,30.626186,31.110058,30.483871,30.977230,26.165951,30585499
2017-06-01,30.996204,31.166983,30.853889,31.034157,26.214039,25184803
2017-06-02,31.091082,31.195446,30.777988,30.872866,26.077799,21984543
2017-06-05,30.844402,30.910816,30.550285,30.692600,25.925528,14994836
2017-06-06,30.645161,30.711575,30.398481,30.426945,25.701136,18831186
2017-06-07,30.436434,30.512335,30.265656,30.360531,25.645035,17479641
2017-06-08,30.360531,30.455408,30.047438,30.123341,25.444685,35620773
2017-06-09,30.180265,31.119545,30.113852,31.091082,26.262123,31764609
2017-06-12,31.091082,31.394688,31.024668,31.024668,26.206022,30435515
2017-06-13,31.034157,31.100569,30.853889,30.910816,26.109854,18093913
2017-06-14,30.920303,31.081594,30.796965,31.015181,26.198011,14568177
2017-06-15,30.948767,31.337761,30.891842,31.129032,26.294180,19952115
2017-06-16,31.290323,31.432638,31.129032,31.280834,26.422403,33600044
2017-06-19,31.252373,31.546490,31.223909,31.518026,26.622753,21922146
2017-06-20,31.508539,32.020874,31.451612,31.840607,26.895233,27473775
2017-06-21,31.859583,32.352940,31.859583,32.144215,27.151688,27134492
2017-06-22,32.210625,32.713470,32.182163,32.314991,27.295938,23352529
2017-06-23,32.333965,32.466793,32.229603,32.419353,27.384092,31668800
2017-06-26,32.409866,32.457306,32.229603,32.296017,27.279911,14937604
2017-06-27,32.381405,32.381405,32.020874,32.039848,27.063530,16089942
2017-06-28,32.125237,32.248577,31.925997,32.020874,27.047501,15594035
2017-06-29,32.020874,32.134724,31.660341,31.907021,26.951330,15724837
2017-06-30,32.001900,32.068310,31.793169,31.869070,26.919277,14242175
2017-07-03,31.764706,32.229603,31.755219,32.087288,27.103601,8971964
2017-07-05,32.201138,32.210625,31.774195,31.916510,26.959347,17072270
2017-07-06,31.916510,31.944971,31.442125,31.518026,26.622753,14676318
2017-07-07,31.546490,31.650854,31.328274,31.641365,26.726936,17914522
2017-07-10,31.650854,31.812143,31.537003,31.698292,26.775021,14256720
2017-07-11,31.688805,31.755219,31.356735,31.470589,26.582682,12874083
2017-07-12,31.631880,31.812143,31.499050,31.518026,26.622753,14577979
2017-07-13,31.518026,31.631880,31.299810,31.574953,26.670837,14112006
2017-07-14,31.565466,31.831120,31.537003,31.717268,26.791050,13175843
2017-07-17,31.726755,31.755219,31.442125,31.546490,26.646799,17733866
2017-07-18,31.527514,31.679317,31.347248,31.650854,26.734949,15356148
2017-07-19,31.660341,31.963947,31.603416,31.897533,26.943316,19825951
2017-07-20,31.755219,31.973434,31.631880,31.821632,26.879206,17870043
2017-07-21,31.755219,31.859583,31.679317,31.764706,26.831118,12673718
2017-07-24,31.669828,31.736242,31.470589,31.612904,26.702896,15558937
2017-07-25,31.669828,31.764706,31.318787,31.404175,26.526587,20856025
2017-07-26,31.394688,31.404175,31.148008,31.204933,26.358292,16572674
2017-07-27,31.110058,31.309298,31.015181,31.309298,26.446445,17561221
2017-07-28,31.366224,31.470589,31.129032,31.451612,26.566658,17116117
2017-07-31,31.508539,31.679317,31.442125,31.461102,26.574671,23169660
2017-08-01,31.347248,31.593927,31.043644,31.385199,26.510559,28072552
2017-08-02,31.185959,31.233397,31.024668,31.233397,26.640036,30412116
2017-08-03,31.261860,32.077801,31.176472,31.717268,27.052746,28739945
2017-08-04,31.859583,32.258064,31.764706,31.916510,27.222685,27183398
2017-08-07,31.831120,31.869070,31.546490,31.603416,26.955637,13188280
2017-08-08,31.622391,31.745731,31.518026,31.574953,26.931360,16986475
2017-08-09,31.631880,31.745731,31.461102,31.736242,27.068930,15807681
2017-08-10,31.660341,31.831120,31.508539,31.707781,27.044653,19062539
2017-08-11,31.783682,31.850096,31.508539,31.546490,26.907084,13626639
2017-08-14,31.622391,31.660341,31.442125,31.603416,26.955637,13482241
2017-08-15,31.631880,31.812143,31.555977,31.669828,27.012283,18048801
2017-08-16,31.622391,31.774195,31.555977,31.650854,26.996098,11128764
2017-08-17,31.584440,31.736242,31.261860,31.261860,26.664314,15661175
2017-08-18,31.223909,31.280834,30.977230,30.996204,26.437723,16326565
2017-08-21,30.929790,31.185959,30.664137,31.081594,26.510559,17848752
2017-08-22,31.081594,31.518026,31.024668,31.451612,26.826160,14178619
2017-08-23,31.375711,31.679317,31.375711,31.537003,26.898994,16989953
2017-08-24,31.660341,31.688805,31.470589,31.527514,26.890900,12140394
2017-08-25,31.574953,31.897533,31.527514,31.679317,27.020380,15171171
2017-08-28,31.783682,31.897533,31.698292,31.755219,27.085117,13033026
2017-08-29,31.717268,31.831120,31.537003,31.783682,27.109396,12884096
2017-08-30,31.764706,31.764706,31.546490,31.736242,27.068930,12394935
2017-08-31,31.783682,32.277039,31.764706,32.182163,27.449270,27300497
2017-09-01,32.201138,32.381405,32.087288,32.220116,27.481644,19160771
2017-09-05,32.144215,32.419353,32.020874,32.068310,27.352161,15068616
2017-09-06,32.210625,32.362431,32.172676,32.248577,27.505917,13925764
2017-09-07,32.296017,32.381405,32.077801,32.248577,27.505917,18831923
2017-09-08,32.210625,32.495255,32.068310,32.352940,27.594934,16276290
2017-09-11,32.343452,32.580647,32.239090,32.561668,27.772964,17263993
2017-09-12,32.618595,33.918407,32.599621,33.557877,28.622667,39268351
2017-09-13,33.453510,33.614799,33.178368,33.263756,28.371798,22115450
2017-09-14,33.254269,34.003796,33.206833,33.899429,28.913992,28907847
2017-09-15,33.776093,33.889942,33.434536,33.548386,28.614571,30430139
2017-09-18,33.567364,33.728653,33.406071,33.728653,28.768326,17850755
2017-09-19,33.833015,33.833015,33.538898,33.633778,28.687403,16539579
2017-09-20,34.089184,34.354839,33.975330,34.146111,29.124399,27066825
2017-09-21,34.212524,34.335861,34.070210,34.127136,29.108204,16580579
2017-09-22,34.250473,34.269451,33.937382,34.117645,29.100105,15394092
2017-09-25,34.060722,34.184059,33.624287,33.690701,28.735950,23379828
2017-09-26,33.690701,33.823528,33.434536,33.491463,28.566023,18508029
2017-09-27,33.444023,33.709679,33.387096,33.633778,28.687403,15502759
2017-09-28,33.462997,33.946869,33.415562,33.776093,28.808792,19038086
2017-09-29,33.814041,33.870968,33.538898,33.870968,28.889709,16867900
2017-10-02,33.842506,34.250473,33.671726,34.222012,29.189133,17541300
2017-10-03,34.174572,34.345352,33.918407,34.288425,29.245777,14328392
2017-10-04,34.326378,34.383301,34.060722,34.117645,29.100105,11435268
2017-10-05,34.041744,34.155598,33.918407,34.155598,29.132481,14340408
2017-10-06,34.146111,34.288425,34.098671,34.203037,29.172947,12711345
2017-10-09,34.212524,34.297913,34.089184,34.288425,29.245777,10278081
2017-10-10,34.516129,34.639469,34.184059,34.535103,29.456175,18697433
2017-10-11,34.506641,34.611008,34.345352,34.582542,29.496630,18163687
2017-10-12,34.611008,34.724857,34.421253,34.487667,29.415722,14750098
2017-10-13,34.506641,34.620495,34.392788,34.478176,29.407616,13458842
2017-10-16,34.487667,34.611008,34.041744,34.136623,29.116295,14315006
2017-10-17,34.089184,34.468693,33.918407,34.345352,29.294327,14776764
2017-10-18,34.392788,34.430740,33.956356,33.994308,28.994915,15196572
2017-10-19,34.051231,34.516129,34.003796,34.383301,29.326704,20858028
2017-10-20,34.440228,34.554081,34.184059,34.554081,29.472364,18447319
2017-10-23,34.440228,34.895638,34.440228,34.535103,29.456175,15978008
2017-10-24,34.582542,34.658443,34.146111,34.411766,29.350973,15826126
2017-10-25,34.345352,34.487667,34.079697,34.307400,29.261959,17523488
2017-10-26,34.240986,34.364326,33.776093,33.908916,28.922079,18374277
2017-10-27,33.709679,33.918407,33.586338,33.776093,28.808792,15746865
2017-10-30,33.614799,33.652752,33.225807,33.349148,28.444637,26679586
2017-10-31,33.254269,33.529411,32.352940,33.263756,28.371798,24794085
2017-11-01,33.216320,33.899429,33.111954,33.453510,28.533642,16557497
2017-11-02,33.462997,33.690701,33.235294,33.643265,28.695492,13880021
2017-11-03,33.633778,33.738140,33.510437,33.728653,28.768326,9358255
2017-11-06,33.766602,33.785580,33.320683,33.510437,28.582209,11200542
2017-11-07,33.491463,33.605312,33.434536,33.548386,28.614571,11480906
2017-11-08,33.557877,33.576851,33.235294,33.529411,28.598377,14302148
2017-11-09,33.282730,33.444023,33.055027,33.396584,28.745382,14088713
2017-11-10,33.301708,33.387096,33.017078,33.377609,28.729046,15858589
2017-11-13,33.415562,33.662239,33.339657,33.491463,28.827047,25072657
2017-11-14,33.444023,33.870968,33.415562,33.567364,28.892374,17278538
2017-11-15,33.472485,33.681213,33.425049,33.548386,28.876036,13646138
2017-11-16,33.529411,33.757114,33.444023,33.738140,29.039368,13625901
2017-11-17,33.557877,33.671726,33.368122,33.557877,28.884212,15649265
2017-11-20,33.567364,33.633778,33.462997,33.538898,28.867874,12455540
2017-11-21,33.586338,33.899429,33.567364,33.719166,29.023035,13333100
2017-11-22,33.633778,33.681213,33.510437,33.614799,28.933205,11122967
2017-11-24,33.690701,33.738140,33.557877,33.671726,28.982201,6742754
